55.75 1.0020 4042.00 1624.00 2418.00 4042 4042  4041.00 0.00 0.00 1.00 5.51 1.00 0.98  0.0
56.00 0.9998 4041.00 1613.00 2428.00 4041 4041  4040.00 0.00 0.00 1.00 5.51 1.00 0.98  0.0
56.25 0.9988 4036.00 1593.00 2443.00 4036 4036  4035.00 0.00 0.00 1.00 5.51 1.00 0.98  0.0
56.50 0.9973 4025.00 1577.00 2448.00 4025 4025  4024.00 0.00 0.00 1.00 5.51 1.00 0.98  0.0
56.75 1.0015 4031.00 1576.00 2455.00 4031 4031  4030.00 0.00 0.00 1.00 5.51 1.00 0.98  0.0
57.00 0.9988 4026.00 1562.00 2464.00 4026 4026  4025.00 0.00 0.00 1.00 5.51 1.00 0.98  0.0
57.25 1.0002 4027.00 1555.00 2472.00 4027 4027  4026.00 0.00 0.00 1.00 5.51 1.00 0.98  0.0
57.50 0.9995 4025.00 1546.00 2479.00 4025 4025  4024.00 0.00 0.00 1.00 5.52 1.00 0.98  0.0
57.75 0.9995 4023.00 1535.00 2488.00 4023 4023  4022.00 0.00 0.00 1.00 5.52 1.00 0.98  0.0
58.00 0.9998 4022.00 1520.00 2502.00 4022 4022  4021.00 0.00 0.00 1.00 5.52 1.01 0.98  0.0
58.25 0.9985 4016.00 1516.00 2500.00 4016 4016  4015.00 0.00 0.00 1.00 5.52 1.01 0.98  0.0
58.50 0.9983 4009.00 1502.00 2507.00 4009 4009  4008.00 0.00 0.00 1.00 5.52 1.01 0.98  0.0
58.75 0.9985 4003.00 1487.00 2516.00 4003 4003  4002.00 0.00 0.00 1.00 5.52 1.00 0.98  0.0
59.00 1.0002 4004.00 1485.00 2519.00 4004 4004  4003.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
59.25 1.0027 4015.00 1487.00 2528.00 4015 4015  4014.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
59.50 1.0005 4017.00 1487.00 2530.00 4017 4017  4016.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
59.75 1.0020 4025.00 1499.00 2526.00 4025 4025  4024.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
60.00 0.9995 4023.00 1493.00 2530.00 4023 4023  4022.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
60.25 1.0020 4031.00 1493.00 2538.00 4031 4031  4030.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
60.50 1.0002 4032.00 1492.00 2540.00 4032 4032  4031.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
60.75 1.0000 4032.00 1480.00 2552.00 4032 4032  4031.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
61.00 1.0012 4037.00 1485.00 2552.00 4037 4037  4036.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
61.25 1.0022 4046.00 1494.00 2552.00 4046 4046  4045.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
61.50 1.0040 4062.00 1510.00 2552.00 4062 4062  4061.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
61.75 1.0057 4085.00 1550.00 2535.00 4085 4085  4084.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
62.00 1.0007 4088.00 1558.00 2530.00 4088 4088  4087.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
62.25 0.9993 4085.00 1549.00 2536.00 4085 4085  4084.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
62.50 1.0029 4097.00 1558.00 2539.00 4097 4097  4096.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
62.75 1.0037 4112.00 1577.00 2535.00 4112 4112  4111.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
63.00 1.0061 4137.00 1590.00 2547.00 4137 4137  4136.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
63.25 0.9995 4135.00 1573.00 2562.00 4135 4135  4134.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
63.50 1.0012 4140.00 1574.00 2566.00 4140 4140  4139.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
63.75 1.0014 4146.00 1587.00 2559.00 4146 4146  4145.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
64.00 1.0031 4159.00 1604.00 2555.00 4159 4159  4158.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
64.25 1.0029 4171.00 1625.00 2546.00 4171 4171  4170.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
64.50 1.0017 4178.00 1629.00 2549.00 4178 4178  4177.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
64.75 1.0026 4189.00 1642.00 2547.00 4189 4189  4188.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
65.00 1.0019 4197.00 1654.00 2543.00 4197 4197  4196.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
65.25 1.0014 4203.00 1662.00 2541.00 4203 4203  4202.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
65.50 1.0021 4212.00 1691.00 2521.00 4212 4212  4211.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
65.75 1.0014 4218.00 1692.00 2526.00 4218 4218  4217.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
66.00 1.0005 4220.00 1691.00 2529.00 4220 4220  4219.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
66.25 1.0005 4222.00 1688.00 2534.00 4222 4222  4221.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
66.50 1.0033 4236.00 1700.00 2536.00 4236 4236  4235.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
66.75 1.0031 4249.00 1719.00 2530.00 4249 4249  4248.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
67.00 1.0016 4256.00 1719.00 2537.00 4256 4256  4255.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
67.25 1.0012 4261.00 1731.00 2530.00 4261 4261  4260.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
67.50 1.0049 4282.00 1761.00 2521.00 4282 4282  4281.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
67.75 1.0014 4288.00 1753.00 2535.00 4288 4288  4287.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
68.00 1.0061 4314.00 1790.00 2524.00 4314 4314  4313.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
68.25 1.0042 4332.00 1816.00 2516.00 4332 4332  4331.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
68.50 1.0005 4334.00 1812.00 2522.00 4334 4334  4333.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
68.75 1.0002 4335.00 1791.00 2544.00 4335 4335  4334.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
69.00 1.0007 4338.00 1787.00 2551.00 4338 4338  4337.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
69.25 1.0035 4353.00 1810.00 2543.00 4353 4353  4352.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
69.50 1.0030 4366.00 1854.00 2512.00 4366 4366  4365.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
69.75 1.0018 4374.00 1865.00 2509.00 4374 4374  4373.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
70.00 1.0034 4389.00 1872.00 2517.00 4389 4389  4388.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
70.25 1.0025 4400.00 1892.00 2508.00 4400 4400  4399.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
70.50 1.0016 4407.00 1891.00 2516.00 4407 4407  4406.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
70.75 1.0039 4424.00 1916.00 2508.00 4424 4424  4423.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
71.00 1.0034 4439.00 1914.00 2525.00 4439 4439  4438.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
71.25 1.0032 4453.00 1924.00 2529.00 4453 4453  4452.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
71.50 1.0029 4466.00 1953.00 2513.00 4466 4466  4465.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
71.75 1.0022 4476.00 1973.00 2503.00 4476 4476  4475.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
72.00 1.0025 4487.00 1995.00 2492.00 4487 4487  4486.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
72.25 0.9987 4481.00 1971.00 2510.00 4481 4481  4480.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
72.50 1.0049 4503.00 2007.00 2496.00 4503 4503  4502.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
72.75 1.0004 4505.00 1998.00 2507.00 4505 4505  4504.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
73.00 1.0018 4513.00 1992.00 2521.00 4513 4513  4512.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
73.25 1.0009 4517.00 1997.00 2520.00 4517 4517  4516.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
73.50 0.9993 4514.00 1985.00 2529.00 4514 4514  4513.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
73.75 0.9996 4512.00 1978.00 2534.00 4512 4512  4511.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
74.00 1.0020 4521.00 1983.00 2538.00 4521 4521  4520.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
74.25 1.0011 4526.00 1991.00 2535.00 4526 4526  4525.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
74.50 1.0007 4529.00 1973.00 2556.00 4529 4529  4528.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
74.75 0.9978 4519.00 1954.00 2565.00 4519 4519  4518.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
75.00 1.0029 4532.00 1972.00 2560.00 4532 4532  4531.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
75.25 0.9991 4528.00 1952.00 2576.00 4528 4528  4527.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
75.50 1.0009 4532.00 1952.00 2580.00 4532 4532  4531.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
75.75 1.0009 4536.00 1949.00 2587.00 4536 4536  4535.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
76.00 0.9989 4531.00 1935.00 2596.00 4531 4531  4530.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
76.25 1.0035 4547.00 1965.00 2582.00 4547 4547  4546.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
76.50 1.0022 4557.00 1959.00 2598.00 4557 4557  4556.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
76.75 1.0004 4559.00 1959.00 2600.00 4559 4559  4558.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
77.00 0.9998 4558.00 1958.00 2600.00 4558 4558  4557.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
77.25 1.0011 4563.00 1955.00 2608.00 4563 4563  4562.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
77.50 1.0044 4583.00 1984.00 2599.00 4583 4583  4582.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
77.75 0.9996 4581.00 1981.00 2600.00 4581 4581  4580.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
78.00 1.0011 4586.00 1980.00 2606.00 4586 4586  4585.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
78.25 0.9989 4581.00 1968.00 2613.00 4581 4581  4580.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
78.50 1.0015 4588.00 1979.00 2609.00 4588 4588  4587.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
78.75 0.9993 4585.00 1969.00 2616.00 4585 4585  4584.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
79.00 1.0028 4598.00 1983.00 2615.00 4598 4598  4597.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
79.25 1.0004 4600.00 1973.00 2627.00 4600 4600  4599.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
79.50 1.0033 4615.00 1985.00 2630.00 4615 4615  4614.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
79.75 0.9993 4612.00 1980.00 2632.00 4612 4612  4611.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
80.00 1.0007 4615.00 1959.00 2656.00 4615 4615  4614.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
80.25 0.9980 4606.00 1920.00 2686.00 4606 4606  4605.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
80.50 1.0011 4611.00 1932.00 2679.00 4611 4611  4610.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
80.75 1.0011 4616.00 1919.00 2697.00 4616 4616  4615.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
81.00 1.0013 4622.00 1914.00 2708.00 4622 4622  4621.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
81.25 1.0037 4639.00 1938.00 2701.00 4639 4639  4638.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
81.50 1.0011 4644.00 1953.00 2691.00 4644 4644  4643.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
81.75 1.0030 4658.00 1961.00 2697.00 4658 4658  4657.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
82.00 0.9983 4650.00 1937.00 2713.00 4650 4650  4649.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
82.25 0.9998 4649.00 1922.00 2727.00 4649 4649  4648.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
82.50 0.9991 4645.00 1905.00 2740.00 4645 4645  4644.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
82.75 1.0004 4647.00 1892.00 2755.00 4647 4647  4646.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
83.00 1.0017 4655.00 1878.00 2777.00 4655 4655  4654.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
83.25 1.0030 4669.00 1883.00 2786.00 4669 4669  4668.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
83.50 0.9983 4661.00 1866.00 2795.00 4661 4661  4660.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
83.75 1.0006 4664.00 1845.00 2819.00 4664 4664  4663.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
84.00 1.0000 4664.00 1845.00 2819.00 4664 4664  4663.00 0.00 0.00 1.00 5.50 1.01 0.98  0.0
84.25 1.0009 4668.00 1856.00 2812.00 4668 4668  4667.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
84.50 1.0024 4679.00 1872.00 2807.00 4679 4679  4678.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
84.75 1.0009 4683.00 1873.00 2810.00 4683 4683  4682.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
85.00 0.9989 4678.00 1870.00 2808.00 4678 4678  4677.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
85.25 1.0000 4678.00 1879.00 2799.00 4678 4678  4677.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
85.50 1.0006 4681.00 1878.00 2803.00 4681 4681  4680.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
85.75 0.9985 4674.00 1863.00 2811.00 4674 4674  4673.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
86.00 1.0024 4685.00 1885.00 2800.00 4685 4685  4684.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
86.25 1.0015 4692.00 1882.00 2810.00 4692 4692  4691.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
86.50 1.0011 4697.00 1881.00 2816.00 4697 4697  4696.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
86.75 1.0017 4705.00 1888.00 2817.00 4705 4705  4704.00 0.00 0.00 1.00 5.52 1.01 0.98  0.0
87.00 1.0028 4718.00 1901.00 2817.00 4718 4718  4717.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
87.25 1.0015 4725.00 1900.00 2825.00 4725 4725  4724.00 0.00 0.00 1.00 5.52 1.01 0.98  0.0
87.50 1.0008 4729.00 1896.00 2833.00 4729 4729  4728.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
87.75 0.9994 4726.00 1882.00 2844.00 4726 4726  4725.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
88.00 1.0011 4731.00 1887.00 2844.00 4731 4731  4730.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
88.25 1.0040 4750.00 1902.00 2848.00 4750 4750  4749.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
88.50 1.0013 4756.00 1913.00 2843.00 4756 4756  4755.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
88.75 1.0025 4768.00 1921.00 2847.00 4768 4768  4767.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
89.00 1.0021 4778.00 1928.00 2850.00 4778 4778  4777.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
89.25 1.0033 4794.00 1959.00 2835.00 4794 4794  4793.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
89.50 1.0025 4806.00 1961.00 2845.00 4806 4806  4805.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
89.75 1.0008 4810.00 1967.00 2843.00 4810 4810  4809.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
90.00 1.0002 4811.00 1976.00 2835.00 4811 4811  4810.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
90.25 0.9994 4808.00 1960.00 2848.00 4808 4808  4807.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
90.50 1.0037 4826.00 1987.00 2839.00 4826 4826  4825.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
90.75 0.9994 4823.00 1975.00 2848.00 4823 4823  4822.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
91.00 1.0037 4841.00 1997.00 2844.00 4841 4841  4840.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
91.25 1.0045 4863.00 2016.00 2847.00 4863 4863  4862.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
91.50 1.0014 4870.00 2031.00 2839.00 4870 4870  4869.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
91.75 1.0029 4884.00 2037.00 2847.00 4884 4884  4883.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
92.00 1.0037 4902.00 2050.00 2852.00 4902 4902  4901.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
92.25 0.9998 4901.00 2049.00 2852.00 4901 4901  4900.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
92.50 1.0008 4905.00 2042.00 2863.00 4905 4905  4904.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
92.75 1.0039 4924.00 2068.00 2856.00 4924 4924  4923.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
93.00 1.0002 4925.00 2068.00 2857.00 4925 4925  4924.00 0.00 0.00 1.00 5.51 1.01 0.98  0.0
93.25 1.0018 4934.00 2066.00 2868.00 4934 4934  4933.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
93.50 1.0030 4949.00 2095.00 2854.00 4949 4949  4948.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
93.75 1.0004 4951.00 2096.00 2855.00 4951 4951  4950.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
94.00 1.0024 4963.00 2107.00 2856.00 4963 4963  4962.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
94.25 1.0038 4982.00 2114.00 2868.00 4982 4982  4981.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
94.50 0.9990 4977.00 2101.00 2876.00 4977 4977  4976.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
94.75 1.0044 4999.00 2115.00 2884.00 4999 4999  4998.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
95.00 1.0004 5001.00 2123.00 2878.00 5001 5001  5000.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
95.25 1.0006 5004.00 2130.00 2874.00 5004 5004  5003.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
95.50 1.0022 5015.00 2140.00 2875.00 5015 5015  5014.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
95.75 1.0018 5024.00 2148.00 2876.00 5024 5024  5023.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
96.00 1.0000 5024.00 2130.00 2894.00 5024 5024  5023.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
96.25 1.0022 5035.00 2139.00 2896.00 5035 5035  5034.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
96.50 1.0008 5039.00 2127.00 2912.00 5039 5039  5038.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
96.75 1.0012 5045.00 2119.00 2926.00 5045 5045  5044.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
97.00 1.0014 5052.00 2119.00 2933.00 5052 5052  5051.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
97.25 1.0016 5060.00 2111.00 2949.00 5060 5060  5059.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
97.50 1.0036 5078.00 2123.00 2955.00 5078 5078  5077.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
97.75 1.0014 5085.00 2130.00 2955.00 5085 5085  5084.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
98.00 1.0012 5091.00 2120.00 2971.00 5091 5091  5090.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
98.25 1.0012 5097.00 2130.00 2967.00 5097 5097  5096.00 0.00 0.00 1.00 5.50 1.02 0.98  0.0
98.50 1.0035 5115.00 2158.00 2957.00 5115 5115  5114.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
98.75 1.0006 5118.00 2168.00 2950.00 5118 5118  5117.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
99.00 1.0049 5143.00 2202.00 2941.00 5143 5143  5142.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
99.25 1.0012 5149.00 2204.00 2945.00 5149 5149  5148.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
99.50 0.9996 5147.00 2199.00 2948.00 5147 5147  5146.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
99.75 0.9998 5146.00 2193.00 2953.00 5146 5146  5145.00 0.00 0.00 1.00 5.50 1.02 0.98  0.0
100.00 1.0041 5167.00 2216.00 2951.00 5167 5167  5166.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
100.25 1.0023 5179.00 2222.00 2957.00 5179 5179  5178.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
100.50 1.0008 5183.00 2214.00 2969.00 5183 5183  5182.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
100.75 1.0052 5210.00 2240.00 2970.00 5210 5210  5209.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
101.00 1.0010 5215.00 2250.00 2965.00 5215 5215  5214.00 0.00 0.00 1.00 5.50 1.02 0.98  0.0
101.25 1.0008 5219.00 2253.00 2966.00 5219 5219  5218.00 0.00 0.00 1.00 5.50 1.02 0.98  0.0
101.50 1.0000 5219.00 2239.00 2980.00 5219 5219  5218.00 0.00 0.00 1.00 5.50 1.02 0.98  0.0
101.75 1.0031 5235.00 2253.00 2982.00 5235 5235  5234.00 0.00 0.00 1.00 5.50 1.02 0.98  0.0
102.00 1.0021 5246.00 2274.00 2972.00 5246 5246  5245.00 0.00 0.00 1.00 5.50 1.02 0.98  0.0
102.25 1.0011 5252.00 2263.00 2989.00 5252 5252  5251.00 0.00 0.00 1.00 5.50 1.02 0.98  0.0
102.50 0.9992 5248.00 2259.00 2989.00 5248 5248  5247.00 0.00 0.00 1.00 5.50 1.02 0.98  0.0
102.75 0.9998 5247.00 2257.00 2990.00 5247 5247  5246.00 0.00 0.00 1.00 5.50 1.02 0.98  0.0
103.00 1.0013 5254.00 2237.00 3017.00 5254 5254  5253.00 0.00 0.00 1.00 5.50 1.02 0.98  0.0
103.25 1.0010 5259.00 2235.00 3024.00 5259 5259  5258.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
103.50 1.0011 5265.00 2226.00 3039.00 5265 5265  5264.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
103.75 1.0008 5269.00 2229.00 3040.00 5269 5269  5268.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
104.00 1.0011 5275.00 2235.00 3040.00 5275 5275  5274.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
104.25 1.0002 5276.00 2235.00 3041.00 5276 5276  5275.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
104.50 1.0017 5285.00 2250.00 3035.00 5285 5285  5284.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
104.75 0.9991 5280.00 2248.00 3032.00 5280 5280  5279.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
105.00 1.0008 5284.00 2252.00 3032.00 5284 5284  5283.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
105.25 0.9979 5273.00 2255.00 3018.00 5273 5273  5272.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
105.50 1.0017 5282.00 2271.00 3011.00 5282 5282  5281.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
105.75 0.9994 5279.00 2254.00 3025.00 5279 5279  5278.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
106.00 1.0034 5297.00 2272.00 3025.00 5297 5297  5296.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
106.25 0.9983 5288.00 2244.00 3044.00 5288 5288  5287.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
106.50 1.0026 5302.00 2242.00 3060.00 5302 5302  5301.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
106.75 0.9983 5293.00 2211.00 3082.00 5293 5293  5292.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
107.00 1.0021 5304.00 2210.00 3094.00 5304 5304  5303.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
107.25 1.0004 5306.00 2200.00 3106.00 5306 5306  5305.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
107.50 1.0011 5312.00 2195.00 3117.00 5312 5312  5311.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
107.75 1.0019 5322.00 2202.00 3120.00 5322 5322  5321.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
108.00 1.0008 5326.00 2201.00 3125.00 5326 5326  5325.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
108.25 0.9989 5320.00 2182.00 3138.00 5320 5320  5319.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
108.50 1.0008 5324.00 2184.00 3140.00 5324 5324  5323.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
108.75 1.0023 5336.00 2199.00 3137.00 5336 5336  5335.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
109.00 1.0011 5342.00 2207.00 3135.00 5342 5342  5341.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
109.25 1.0034 5360.00 2224.00 3136.00 5360 5360  5359.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
109.50 1.0030 5376.00 2245.00 3131.00 5376 5376  5375.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
109.75 0.9998 5375.00 2224.00 3151.00 5375 5375  5374.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
110.00 1.0026 5389.00 2238.00 3151.00 5389 5389  5388.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
110.25 1.0007 5393.00 2230.00 3163.00 5393 5393  5392.00 0.00 0.00 1.00 5.52 1.02 0.98  0.0
110.50 1.0006 5396.00 2232.00 3164.00 5396 5396  5395.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
110.75 1.0020 5407.00 2257.00 3150.00 5407 5407  5406.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
111.00 1.0018 5417.00 2261.00 3156.00 5417 5417  5416.00 0.00 0.00 1.00 5.51 1.02 0.98  0.0
